Country,ISO3Alpha-code,Year,Annual_population,Age_Category,Population_age
Jordan,JOR,2016,10006.3665,64,34.818
Jordan,JOR,2016,10006.3665,65,32.128
Jordan,JOR,2016,10006.3665,66,29.6555
Jordan,JOR,2016,10006.3665,67,27.5435
Jordan,JOR,2016,10006.3665,68,25.485
Jordan,JOR,2016,10006.3665,69,23.3995
Jordan,JOR,2016,10006.3665,70,21.576
Jordan,JOR,2016,10006.3665,71,20.011
Jordan,JOR,2016,10006.3665,72,18.62
Jordan,JOR,2016,10006.3665,73,17.3455
Jordan,JOR,2016,10006.3665,74,16.171
Jordan,JOR,2016,10006.3665,75,15.0615
Jordan,JOR,2016,10006.3665,76,13.95
Jordan,JOR,2016,10006.3665,77,12.761
Jordan,JOR,2016,10006.3665,78,11.472
Jordan,JOR,2016,10006.3665,79,10.107
Jordan,JOR,2016,10006.3665,80,8.715
Jordan,JOR,2016,10006.3665,81,7.379
Jordan,JOR,2016,10006.3665,82,6.1955
Jordan,JOR,2016,10006.3665,83,5.1655
Jordan,JOR,2016,10006.3665,84,4.248
Jordan,JOR,2016,10006.3665,85,3.4435
Jordan,JOR,2016,10006.3665,86,2.7495
Jordan,JOR,2016,10006.3665,87,2.164
Jordan,JOR,2016,10006.3665,88,1.6845
Jordan,JOR,2016,10006.3665,89,1.294
Jordan,JOR,2016,10006.3665,90,0.976
Jordan,JOR,2016,10006.3665,91,0.7185
Jordan,JOR,2016,10006.3665,92,0.5145
Jordan,JOR,2016,10006.3665,93,0.3555
Jordan,JOR,2016,10006.3665,94,0.2365
Jordan,JOR,2016,10006.3665,95,0.152
Jordan,JOR,2016,10006.3665,96,0.0945
Jordan,JOR,2016,10006.3665,97,0.057
Jordan,JOR,2016,10006.3665,98,0.0335
Jordan,JOR,2016,10006.3665,99,0.019
Jordan,JOR,2016,10006.3665,100,0.02
Jordan,JOR,2017,10234.226,0,235.0365
Jordan,JOR,2017,10234.226,1,235.342
Jordan,JOR,2017,10234.226,2,241.2585
Jordan,JOR,2017,10234.226,3,244.3475
Jordan,JOR,2017,10234.226,4,243.0835
Jordan,JOR,2017,10234.226,5,244.06
Jordan,JOR,2017,10234.226,6,246.8405
Jordan,JOR,2017,10234.226,7,246.2015
Jordan,JOR,2017,10234.226,8,241.8495
Jordan,JOR,2017,10234.226,9,239.573
Jordan,JOR,2017,10234.226,10,228.789
Jordan,JOR,2017,10234.226,11,217.6705
Jordan,JOR,2017,10234.226,12,212.9375
Jordan,JOR,2017,10234.226,13,209.219
Jordan,JOR,2017,10234.226,14,204.385
Jordan,JOR,2017,10234.226,15,198.5835
Jordan,JOR,2017,10234.226,16,198.1545
Jordan,JOR,2017,10234.226,17,195.067
Jordan,JOR,2017,10234.226,18,192.1345
Jordan,JOR,2017,10234.226,19,196.657
Jordan,JOR,2017,10234.226,20,201.7605
Jordan,JOR,2017,10234.226,21,204.077
Jordan,JOR,2017,10234.226,22,203.2805
Jordan,JOR,2017,10234.226,23,200.7965
Jordan,JOR,2017,10234.226,24,196.5235
Jordan,JOR,2017,10234.226,25,190.6085
Jordan,JOR,2017,10234.226,26,183.339
Jordan,JOR,2017,10234.226,27,177.21
Jordan,JOR,2017,10234.226,28,173.6155
Jordan,JOR,2017,10234.226,29,170.206
Jordan,JOR,2017,10234.226,30,165.7505
Jordan,JOR,2017,10234.226,31,160.8765
Jordan,JOR,2017,10234.226,32,156.0195
Jordan,JOR,2017,10234.226,33,151.801
Jordan,JOR,2017,10234.226,34,148.0685
Jordan,JOR,2017,10234.226,35,143.4655
Jordan,JOR,2017,10234.226,36,138.9
Jordan,JOR,2017,10234.226,37,134.872
Jordan,JOR,2017,10234.226,38,131.3665
Jordan,JOR,2017,10234.226,39,128.0435
Jordan,JOR,2017,10234.226,40,124.049
Jordan,JOR,2017,10234.226,41,120.7885
Jordan,JOR,2017,10234.226,42,118.4965
Jordan,JOR,2017,10234.226,43,116.634
Jordan,JOR,2017,10234.226,44,114.8695
Jordan,JOR,2017,10234.226,45,112.051
Jordan,JOR,2017,10234.226,46,108.5505
Jordan,JOR,2017,10234.226,47,104.8255
Jordan,JOR,2017,10234.226,48,101.214
Jordan,JOR,2017,10234.226,49,97.352
Jordan,JOR,2017,10234.226,50,92.5395
Jordan,JOR,2017,10234.226,51,87.8075
Jordan,JOR,2017,10234.226,52,83.2815
Jordan,JOR,2017,10234.226,53,78.6625
Jordan,JOR,2017,10234.226,54,73.9215
Jordan,JOR,2017,10234.226,55,68.6605
Jordan,JOR,2017,10234.226,56,63.528
Jordan,JOR,2017,10234.226,57,58.913
Jordan,JOR,2017,10234.226,58,55.0375
Jordan,JOR,2017,10234.226,59,51.593
Jordan,JOR,2017,10234.226,60,47.8175
Jordan,JOR,2017,10234.226,61,44.2695
Jordan,JOR,2017,10234.226,62,41.174
Jordan,JOR,2017,10234.226,63,38.812
Jordan,JOR,2017,10234.226,64,36.8505
Jordan,JOR,2017,10234.226,65,34.3545
Jordan,JOR,2017,10234.226,66,31.645
Jordan,JOR,2017,10234.226,67,29.1505
Jordan,JOR,2017,10234.226,68,27.0135
Jordan,JOR,2017,10234.226,69,24.9325
Jordan,JOR,2017,10234.226,70,22.8295
Jordan,JOR,2017,10234.226,71,20.988
Jordan,JOR,2017,10234.226,72,19.402
Jordan,JOR,2017,10234.226,73,17.9875
Jordan,JOR,2017,10234.226,74,16.6905
Jordan,JOR,2017,10234.226,75,15.4895
Jordan,JOR,2017,10234.226,76,14.355
Jordan,JOR,2017,10234.226,77,13.22
Jordan,JOR,2017,10234.226,78,12.015
Jordan,JOR,2017,10234.226,79,10.7225
Jordan,JOR,2017,10234.226,80,9.3695
Jordan,JOR,2017,10234.226,81,8.0055
Jordan,JOR,2017,10234.226,82,6.7085
Jordan,JOR,2017,10234.226,83,5.5705
Jordan,JOR,2017,10234.226,84,4.588
Jordan,JOR,2017,10234.226,85,3.725
Jordan,JOR,2017,10234.226,86,2.9785
Jordan,JOR,2017,10234.226,87,2.344
Jordan,JOR,2017,10234.226,88,1.8175
Jordan,JOR,2017,10234.226,89,1.392
Jordan,JOR,2017,10234.226,90,1.0515
Jordan,JOR,2017,10234.226,91,0.778
Jordan,JOR,2017,10234.226,92,0.56
Jordan,JOR,2017,10234.226,93,0.391
Jordan,JOR,2017,10234.226,94,0.263
Jordan,JOR,2017,10234.226,95,0.17
Jordan,JOR,2017,10234.226,96,0.105
Jordan,JOR,2017,10234.226,97,0.0635
Jordan,JOR,2017,10234.226,98,0.037
Jordan,JOR,2017,10234.226,99,0.021
Jordan,JOR,2017,10234.226,100,0.0225
Jordan,JOR,2018,10462.306,0,234.935
Jordan,JOR,2018,10462.306,1,235.162
Jordan,JOR,2018,10462.306,2,235.683
Jordan,JOR,2018,10462.306,3,241.6505
Jordan,JOR,2018,10462.306,4,244.7635
Jordan,JOR,2018,10462.306,5,243.5265
Jordan,JOR,2018,10462.306,6,244.5225
Jordan,JOR,2018,10462.306,7,247.3195
Jordan,JOR,2018,10462.306,8,246.677
Jordan,JOR,2018,10462.306,9,242.3265
Jordan,JOR,2018,10462.306,10,240.037
Jordan,JOR,2018,10462.306,11,229.225
Jordan,JOR,2018,10462.306,12,218.097
Jordan,JOR,2018,10462.306,13,213.352
Jordan,JOR,2018,10462.306,14,209.6205
Jordan,JOR,2018,10462.306,15,204.7665
Jordan,JOR,2018,10462.306,16,198.9525
Jordan,JOR,2018,10462.306,17,198.5135
Jordan,JOR,2018,10462.306,18,195.4045
Jordan,JOR,2018,10462.306,19,192.473
Jordan,JOR,2018,10462.306,20,196.9975
Jordan,JOR,2018,10462.306,21,202.1005
Jordan,JOR,2018,10462.306,22,204.411
Jordan,JOR,2018,10462.306,23,203.608
Jordan,JOR,2018,10462.306,24,201.116
Jordan,JOR,2018,10462.306,25,196.8325
Jordan,JOR,2018,10462.306,26,190.904
Jordan,JOR,2018,10462.306,27,183.6235
Jordan,JOR,2018,10462.306,28,177.487
Jordan,JOR,2018,10462.306,29,173.886
Jordan,JOR,2018,10462.306,30,170.466
Jordan,JOR,2018,10462.306,31,165.9995
Jordan,JOR,2018,10462.306,32,161.1135
Jordan,JOR,2018,10462.306,33,156.246
Jordan,JOR,2018,10462.306,34,152.0165
Jordan,JOR,2018,10462.306,35,148.271
Jordan,JOR,2018,10462.306,36,143.654
Jordan,JOR,2018,10462.306,37,139.076
Jordan,JOR,2018,10462.306,38,135.034
Jordan,JOR,2018,10462.306,39,131.5145
Jordan,JOR,2018,10462.306,40,128.177
Jordan,JOR,2018,10462.306,41,124.166
Jordan,JOR,2018,10462.306,42,120.8895
Jordan,JOR,2018,10462.306,43,118.58
Jordan,JOR,2018,10462.306,44,116.6955
Jordan,JOR,2018,10462.306,45,114.907
Jordan,JOR,2018,10462.306,46,112.061
Jordan,JOR,2018,10462.306,47,108.534
Jordan,JOR,2018,10462.306,48,104.782
Jordan,JOR,2018,10462.306,49,101.1425
Jordan,JOR,2018,10462.306,50,97.2525
Jordan,JOR,2018,10462.306,51,92.415
Jordan,JOR,2018,10462.306,52,87.6575
Jordan,JOR,2018,10462.306,53,83.104
Jordan,JOR,2018,10462.306,54,78.456
Jordan,JOR,2018,10462.306,55,73.686
Jordan,JOR,2018,10462.306,56,68.399
Jordan,JOR,2018,10462.306,57,63.244
Jordan,JOR,2018,10462.306,58,58.6085
Jordan,JOR,2018,10462.306,59,54.7115
Jordan,JOR,2018,10462.306,60,51.245
Jordan,JOR,2018,10462.306,61,47.4525
Jordan,JOR,2018,10462.306,62,43.89
Jordan,JOR,2018,10462.306,63,40.775
Jordan,JOR,2018,10462.306,64,38.3855
Jordan,JOR,2018,10462.306,65,36.3885
Jordan,JOR,2018,10462.306,66,33.8645
Jordan,JOR,2018,10462.306,67,31.132
Jordan,JOR,2018,10462.306,68,28.6165
Jordan,JOR,2018,10462.306,69,26.454
Jordan,JOR,2018,10462.306,70,24.3515
Jordan,JOR,2018,10462.306,71,22.2335
Jordan,JOR,2018,10462.306,72,20.3755
Jordan,JOR,2018,10462.306,73,18.77
Jordan,JOR,2018,10462.306,74,17.3345
Jordan,JOR,2018,10462.306,75,16.0145
Jordan,JOR,2018,10462.306,76,14.7915
Jordan,JOR,2018,10462.306,77,13.6325
Jordan,JOR,2018,10462.306,78,12.476
Jordan,JOR,2018,10462.306,79,11.259
Jordan,JOR,2018,10462.306,80,9.968
Jordan,JOR,2018,10462.306,81,8.633
Jordan,JOR,2018,10462.306,82,7.3025
Jordan,JOR,2018,10462.306,83,6.054
Jordan,JOR,2018,10462.306,84,4.9675
Jordan,JOR,2018,10462.306,85,4.041
Jordan,JOR,2018,10462.306,86,3.237
Jordan,JOR,2018,10462.306,87,2.5525
Jordan,JOR,2018,10462.306,88,1.9795
Jordan,JOR,2018,10462.306,89,1.5115
Jordan,JOR,2018,10462.306,90,1.138
Jordan,JOR,2018,10462.306,91,0.8435
Jordan,JOR,2018,10462.306,92,0.6105
Jordan,JOR,2018,10462.306,93,0.429
Jordan,JOR,2018,10462.306,94,0.292
Jordan,JOR,2018,10462.306,95,0.1905
Jordan,JOR,2018,10462.306,96,0.119
Jordan,JOR,2018,10462.306,97,0.0715
Jordan,JOR,2018,10462.306,98,0.0415
Jordan,JOR,2018,10462.306,99,0.0235
Jordan,JOR,2018,10462.306,100,0.0255
Jordan,JOR,2019,10671.8915,0,234.467
Jordan,JOR,2019,10671.8915,1,234.6685
Jordan,JOR,2019,10671.8915,2,235.0925
Jordan,JOR,2019,10671.8915,3,235.67
Jordan,JOR,2019,10671.8915,4,241.646
Jordan,JOR,2019,10671.8915,5,244.79
Jordan,JOR,2019,10671.8915,6,243.566
Jordan,JOR,2019,10671.8915,7,244.584
Jordan,JOR,2019,10671.8915,8,247.37
Jordan,JOR,2019,10671.8915,9,246.7385
Jordan,JOR,2019,10671.8915,10,242.388
Jordan,JOR,2019,10671.8915,11,240.075
Jordan,JOR,2019,10671.8915,12,229.2765
Jordan,JOR,2019,10671.8915,13,218.144
Jordan,JOR,2019,10671.8915,14,213.397
Jordan,JOR,2019,10671.8915,15,209.65
Jordan,JOR,2019,10671.8915,16,204.79
Jordan,JOR,2019,10671.8915,17,198.978
Jordan,JOR,2019,10671.8915,18,198.512
Jordan,JOR,2019,10671.8915,19,195.411
Jordan,JOR,2019,10671.8915,20,192.479
Jordan,JOR,2019,10671.8915,21,196.997
Jordan,JOR,2019,10671.8915,22,202.089
Jordan,JOR,2019,10671.8915,23,204.393
Jordan,JOR,2019,10671.8915,24,203.587
Jordan,JOR,2019,10671.8915,25,201.0905
Jordan,JOR,2019,10671.8915,26,196.804
Jordan,JOR,2019,10671.8915,27,190.8735
Jordan,JOR,2019,10671.8915,28,183.5965
Jordan,JOR,2019,10671.8915,29,177.462
Jordan,JOR,2019,10671.8915,30,173.857
Jordan,JOR,2019,10671.8915,31,170.4325
Jordan,JOR,2019,10671.8915,32,165.9625
Jordan,JOR,2019,10671.8915,33,161.0735
Jordan,JOR,2019,10671.8915,34,156.2025
Jordan,JOR,2019,10671.8915,35,151.9675
Jordan,JOR,2019,10671.8915,36,148.214
Jordan,JOR,2019,10671.8915,37,143.593
Jordan,JOR,2019,10671.8915,38,139.0075
Jordan,JOR,2019,10671.8915,39,134.961
Jordan,JOR,2019,10671.8915,40,131.432
Jordan,JOR,2019,10671.8915,41,128.0825
Jordan,JOR,2019,10671.8915,42,124.063
Jordan,JOR,2019,10671.8915,43,120.7735
Jordan,JOR,2019,10671.8915,44,118.4475
Jordan,JOR,2019,10671.8915,45,116.544
Jordan,JOR,2019,10671.8915,46,114.73
Jordan,JOR,2019,10671.8915,47,111.8625
Jordan,JOR,2019,10671.8915,48,108.313
Jordan,JOR,2019,10671.8915,49,104.542
Jordan,JOR,2019,10671.8915,50,100.88
Jordan,JOR,2019,10671.8915,51,96.9685
Jordan,JOR,2019,10671.8915,52,92.113
Jordan,JOR,2019,10671.8915,53,87.336
Jordan,JOR,2019,10671.8915,54,82.76
Jordan,JOR,2019,10671.8915,55,78.0885
Jordan,JOR,2019,10671.8915,56,73.296
Jordan,JOR,2019,10671.8915,57,67.994
Jordan,JOR,2019,10671.8915,58,62.825
Jordan,JOR,2019,10671.8915,59,58.179
Jordan,JOR,2019,10671.8915,60,54.2675
Jordan,JOR,2019,10671.8915,61,50.786
Jordan,JOR,2019,10671.8915,62,46.984
Jordan,JOR,2019,10671.8915,63,43.409
Jordan,JOR,2019,10671.8915,64,40.2795
Jordan,JOR,2019,10671.8915,65,37.8625
Jordan,JOR,2019,10671.8915,66,35.8305
Jordan,JOR,2019,10671.8915,67,33.2795
Jordan,JOR,2019,10671.8915,68,30.5305
Jordan,JOR,2019,10671.8915,69,27.9975
Jordan,JOR,2019,10671.8915,70,25.816
Jordan,JOR,2019,10671.8915,71,23.697
Jordan,JOR,2019,10671.8915,72,21.57
Jordan,JOR,2019,10671.8915,73,19.7
Jordan,JOR,2019,10671.8915,74,18.0795
Jordan,JOR,2019,10671.8915,75,16.627
Jordan,JOR,2019,10671.8915,76,15.2895
Jordan,JOR,2019,10671.8915,77,14.046
Jordan,JOR,2019,10671.8915,78,12.8665
Jordan,JOR,2019,10671.8915,79,11.695
Jordan,JOR,2019,10671.8915,80,10.472
Jordan,JOR,2019,10671.8915,81,9.1915
Jordan,JOR,2019,10671.8915,82,7.8825
Jordan,JOR,2019,10671.8915,83,6.598
Jordan,JOR,2019,10671.8915,84,5.4075
Jordan,JOR,2019,10671.8915,85,4.383
Jordan,JOR,2019,10671.8915,86,3.5185
Jordan,JOR,2019,10671.8915,87,2.781
Jordan,JOR,2019,10671.8915,88,2.1615
Jordan,JOR,2019,10671.8915,89,1.6515
Jordan,JOR,2019,10671.8915,90,1.2395
Jordan,JOR,2019,10671.8915,91,0.916
Jordan,JOR,2019,10671.8915,92,0.665
Jordan,JOR,2019,10671.8915,93,0.4695
Jordan,JOR,2019,10671.8915,94,0.3225
Jordan,JOR,2019,10671.8915,95,0.2125
Jordan,JOR,2019,10671.8915,96,0.135
Jordan,JOR,2019,10671.8915,97,0.0815
Jordan,JOR,2019,10671.8915,98,0.0475
Jordan,JOR,2019,10671.8915,99,0.027
Jordan,JOR,2019,10671.8915,100,0.029
Jordan,JOR,2020,10865.2275,0,233.677
Jordan,JOR,2020,10865.2275,1,233.9275
Jordan,JOR,2020,10865.2275,2,234.314
Jordan,JOR,2020,10865.2275,3,234.776
Jordan,JOR,2020,10865.2275,4,235.3715
Jordan,JOR,2020,10865.2275,5,241.3755
Jordan,JOR,2020,10865.2275,6,244.53
Jordan,JOR,2020,10865.2275,7,243.319
Jordan,JOR,2020,10865.2275,8,244.3375
Jordan,JOR,2020,10865.2275,9,247.138
Jordan,JOR,2020,10865.2275,10,246.5085
Jordan,JOR,2020,10865.2275,11,242.1625
Jordan,JOR,2020,10865.2275,12,239.8665
Jordan,JOR,2020,10865.2275,13,229.0665
Jordan,JOR,2020,10865.2275,14,217.9345
Jordan,JOR,2020,10865.2275,15,213.1825
Jordan,JOR,2020,10865.2275,16,209.435
Jordan,JOR,2020,10865.2275,17,204.57
Jordan,JOR,2020,10865.2275,18,198.7465
Jordan,JOR,2020,10865.2275,19,198.2825
Jordan,JOR,2020,10865.2275,20,195.17
Jordan,JOR,2020,10865.2275,21,192.229
Jordan,JOR,2020,10865.2275,22,196.739
Jordan,JOR,2020,10865.2275,23,201.8275
Jordan,JOR,2020,10865.2275,24,204.132
Jordan,JOR,2020,10865.2275,25,203.329
Jordan,JOR,2020,10865.2275,26,200.839
Jordan,JOR,2020,10865.2275,27,196.5595
Jordan,JOR,2020,10865.2275,28,190.6365
Jordan,JOR,2020,10865.2275,29,183.3635
Jordan,JOR,2020,10865.2275,30,177.231
Jordan,JOR,2020,10865.2275,31,173.6275
Jordan,JOR,2020,10865.2275,32,170.2045
Jordan,JOR,2020,10865.2275,33,165.736
Jordan,JOR,2020,10865.2275,34,160.847
Jordan,JOR,2020,10865.2275,35,155.975
Jordan,JOR,2020,10865.2275,36,151.739
Jordan,JOR,2020,10865.2275,37,147.9845
Jordan,JOR,2020,10865.2275,38,143.361
Jordan,JOR,2020,10865.2275,39,138.773
Jordan,JOR,2020,10865.2275,40,134.72
Jordan,JOR,2020,10865.2275,41,131.1845
Jordan,JOR,2020,10865.2275,42,127.826
Jordan,JOR,2020,10865.2275,43,123.7955
Jordan,JOR,2020,10865.2275,44,120.4915
Jordan,JOR,2020,10865.2275,45,118.147
Jordan,JOR,2020,10865.2275,46,116.2215
Jordan,JOR,2020,10865.2275,47,114.3865
Jordan,JOR,2020,10865.2275,48,111.498
Jordan,JOR,2020,10865.2275,49,107.93
Jordan,JOR,2020,10865.2275,50,104.139
Jordan,JOR,2020,10865.2275,51,100.459
Jordan,JOR,2020,10865.2275,52,96.528
Jordan,JOR,2020,10865.2275,53,91.6545
Jordan,JOR,2020,10865.2275,54,86.857
Jordan,JOR,2020,10865.2275,55,82.2585
Jordan,JOR,2020,10865.2275,56,77.5655
Jordan,JOR,2020,10865.2275,57,72.754
Jordan,JOR,2020,10865.2275,58,67.439
Jordan,JOR,2020,10865.2275,59,62.2625
Jordan,JOR,2020,10865.2275,60,57.607
Jordan,JOR,2020,10865.2275,61,53.684
Jordan,JOR,2020,10865.2275,62,50.1875
Jordan,JOR,2020,10865.2275,63,46.375
Jordan,JOR,2020,10865.2275,64,42.7875
Jordan,JOR,2020,10865.2275,65,39.6385
Jordan,JOR,2020,10865.2275,66,37.193
Jordan,JOR,2020,10865.2275,67,35.122
Jordan,JOR,2020,10865.2275,68,32.5455
Jordan,JOR,2020,10865.2275,69,29.782
Jordan,JOR,2020,10865.2275,70,27.2355
Jordan,JOR,2020,10865.2275,71,25.0395
Jordan,JOR,2020,10865.2275,72,22.909
Jordan,JOR,2020,10865.2275,73,20.7785
Jordan,JOR,2020,10865.2275,74,18.904
Jordan,JOR,2020,10865.2275,75,17.2745
Jordan,JOR,2020,10865.2275,76,15.8105
Jordan,JOR,2020,10865.2275,77,14.4595
Jordan,JOR,2020,10865.2275,78,13.2025
Jordan,JOR,2020,10865.2275,79,12.012
Jordan,JOR,2020,10865.2275,80,10.8345
Jordan,JOR,2020,10865.2275,81,9.618
Jordan,JOR,2020,10865.2275,82,8.3595
Jordan,JOR,2020,10865.2275,83,7.0915
Jordan,JOR,2020,10865.2275,84,5.8615
Jordan,JOR,2020,10865.2275,85,4.735
Jordan,JOR,2020,10865.2275,86,3.7785
Jordan,JOR,2020,10865.2275,87,2.9845
Jordan,JOR,2020,10865.2275,88,2.3185
Jordan,JOR,2020,10865.2275,89,1.7695
Jordan,JOR,2020,10865.2275,90,1.3245
Jordan,JOR,2020,10865.2275,91,0.972
Jordan,JOR,2020,10865.2275,92,0.7005
Jordan,JOR,2020,10865.2275,93,0.4935
Jordan,JOR,2020,10865.2275,94,0.338
Jordan,JOR,2020,10865.2275,95,0.2235
Jordan,JOR,2020,10865.2275,96,0.142
Jordan,JOR,2020,10865.2275,97,0.086
Jordan,JOR,2020,10865.2275,98,0.05
Jordan,JOR,2020,10865.2275,99,0.028
Jordan,JOR,2020,10865.2275,100,0.029
Jordan,JOR,2021,11066.356,0,233.3465
Jordan,JOR,2021,11066.356,1,233.481
Jordan,JOR,2021,11066.356,2,233.908
Jordan,JOR,2021,11066.356,3,234.332
Jordan,JOR,2021,11066.356,4,234.822
Jordan,JOR,2021,11066.356,5,235.441
Jordan,JOR,2021,11066.356,6,241.4605
Jordan,JOR,2021,11066.356,7,244.624
Jordan,JOR,2021,11066.356,8,243.422
Jordan,JOR,2021,11066.356,9,244.447
Jordan,JOR,2021,11066.356,10,247.249
Jordan,JOR,2021,11066.356,11,246.6175
Jordan,JOR,2021,11066.356,12,242.2685
Jordan,JOR,2021,11066.356,13,239.9635
Jordan,JOR,2021,11066.356,14,229.1525
Jordan,JOR,2021,11066.356,15,218.014
Jordan,JOR,2021,11066.356,16,213.2515
Jordan,JOR,2021,11066.356,17,209.4945
Jordan,JOR,2021,11066.356,18,204.618
Jordan,JOR,2021,11066.356,19,198.787
Jordan,JOR,2021,11066.356,20,198.316
Jordan,JOR,2021,11066.356,21,195.198
Jordan,JOR,2021,11066.356,22,192.2585
Jordan,JOR,2021,11066.356,23,196.7665
Jordan,JOR,2021,11066.356,24,201.851
Jordan,JOR,2021,11066.356,25,204.1505
Jordan,JOR,2021,11066.356,26,203.342
Jordan,JOR,2021,11066.356,27,200.8465
Jordan,JOR,2021,11066.356,28,196.5625
Jordan,JOR,2021,11066.356,29,190.635
Jordan,JOR,2021,11066.356,30,183.3585
Jordan,JOR,2021,11066.356,31,177.223
Jordan,JOR,2021,11066.356,32,173.614
Jordan,JOR,2021,11066.356,33,170.184
Jordan,JOR,2021,11066.356,34,165.708
Jordan,JOR,2021,11066.356,35,160.811
Jordan,JOR,2021,11066.356,36,155.931
Jordan,JOR,2021,11066.356,37,151.6855
Jordan,JOR,2021,11066.356,38,147.9205
Jordan,JOR,2021,11066.356,39,143.2845
Jordan,JOR,2021,11066.356,40,138.684
Jordan,JOR,2021,11066.356,41,134.616
Jordan,JOR,2021,11066.356,42,131.063
Jordan,JOR,2021,11066.356,43,127.6855
Jordan,JOR,2021,11066.356,44,123.6325
Jordan,JOR,2021,11066.356,45,120.304
Jordan,JOR,2021,11066.356,46,117.9305
Jordan,JOR,2021,11066.356,47,115.9735
Jordan,JOR,2021,11066.356,48,114.105
Jordan,JOR,2021,11066.356,49,111.1835
Jordan,JOR,2021,11066.356,50,107.585
Jordan,JOR,2021,11066.356,51,103.7645
Jordan,JOR,2021,11066.356,52,100.0515
Jordan,JOR,2021,11066.356,53,96.0855
Jordan,JOR,2021,11066.356,54,91.179
Jordan,JOR,2021,11066.356,55,86.349
Jordan,JOR,2021,11066.356,56,81.715
Jordan,JOR,2021,11066.356,57,76.9895
Jordan,JOR,2021,11066.356,58,72.15
Jordan,JOR,2021,11066.356,59,66.8175
Jordan,JOR,2021,11066.356,60,61.6285
Jordan,JOR,2021,11066.356,61,56.959
Jordan,JOR,2021,11066.356,62,53.017
Jordan,JOR,2021,11066.356,63,49.497
Jordan,JOR,2021,11066.356,64,45.6645
Jordan,JOR,2021,11066.356,65,42.055
Jordan,JOR,2021,11066.356,66,38.8805
Jordan,JOR,2021,11066.356,67,36.396
Jordan,JOR,2021,11066.356,68,34.277
Jordan,JOR,2021,11066.356,69,31.67
Jordan,JOR,2021,11066.356,70,28.8895
Jordan,JOR,2021,11066.356,71,26.3315
Jordan,JOR,2021,11066.356,72,24.119
Jordan,JOR,2021,11066.356,73,21.9795
Jordan,JOR,2021,11066.356,74,19.8485
Jordan,JOR,2021,11066.356,75,17.9705
Jordan,JOR,2021,11066.356,76,16.333
Jordan,JOR,2021,11066.356,77,14.859
Jordan,JOR,2021,11066.356,78,13.497
Jordan,JOR,2021,11066.356,79,12.23
Jordan,JOR,2021,11066.356,80,11.032
Jordan,JOR,2021,11066.356,81,9.8535
Jordan,JOR,2021,11066.356,82,8.652
Jordan,JOR,2021,11066.356,83,7.427
Jordan,JOR,2021,11066.356,84,6.2115
Jordan,JOR,2021,11066.356,85,5.0505
Jordan,JOR,2021,11066.356,86,4.008
Jordan,JOR,2021,11066.356,87,3.138
Jordan,JOR,2021,11066.356,88,2.427
Jordan,JOR,2021,11066.356,89,1.8415
Jordan,JOR,2021,11066.356,90,1.3685
Jordan,JOR,2021,11066.356,91,0.9935
Jordan,JOR,2021,11066.356,92,0.704
Jordan,JOR,2021,11066.356,93,0.488
Jordan,JOR,2021,11066.356,94,0.3285
Jordan,JOR,2021,11066.356,95,0.2145
Jordan,JOR,2021,11066.356,96,0.134
Jordan,JOR,2021,11066.356,97,0.0795
Jordan,JOR,2021,11066.356,98,0.045
Jordan,JOR,2021,11066.356,99,0.024
Jordan,JOR,2021,11066.356,100,0.023
Jordan,JOR,2022,11256.2635,0,232.8875
Jordan,JOR,2022,11256.2635,1,232.9095
Jordan,JOR,2022,11256.2635,2,233.2135
Jordan,JOR,2022,11256.2635,3,233.6745
Jordan,JOR,2022,11256.2635,4,234.124
Jordan,JOR,2022,11256.2635,5,234.6335
Jordan,JOR,2022,11256.2635,6,235.27
Jordan,JOR,2022,11256.2635,7,241.287
Jordan,JOR,2022,11256.2635,8,244.4625
Jordan,JOR,2022,11256.2635,9,243.263
Jordan,JOR,2022,11256.2635,10,244.292
Jordan,JOR,2022,11256.2635,11,247.087
Jordan,JOR,2022,11256.2635,12,246.459
Jordan,JOR,2022,11256.2635,13,242.108
Jordan,JOR,2022,11256.2635,14,239.795
Jordan,JOR,2022,11256.2635,15,228.9935
Jordan,JOR,2022,11256.2635,16,217.8495
Jordan,JOR,2022,11256.2635,17,213.084
Jordan,JOR,2022,11256.2635,18,209.317
Jordan,JOR,2022,11256.2635,19,204.4385
Jordan,JOR,2022,11256.2635,20,198.609
Jordan,JOR,2022,11256.2635,21,198.1275
Jordan,JOR,2022,11256.2635,22,195.0165
Jordan,JOR,2022,11256.2635,23,192.0745
Jordan,JOR,2022,11256.2635,24,196.574
Jordan,JOR,2022,11256.2635,25,201.648
Jordan,JOR,2022,11256.2635,26,203.94
Jordan,JOR,2022,11256.2635,27,203.128
Jordan,JOR,2022,11256.2635,28,200.631
Jordan,JOR,2022,11256.2635,29,196.3485
Jordan,JOR,2022,11256.2635,30,190.423
Jordan,JOR,2022,11256.2635,31,183.152
Jordan,JOR,2022,11256.2635,32,177.017
Jordan,JOR,2022,11256.2635,33,173.406
Jordan,JOR,2022,11256.2635,34,169.9735
Jordan,JOR,2022,11256.2635,35,165.494
Jordan,JOR,2022,11256.2635,36,160.594
Jordan,JOR,2022,11256.2635,37,155.711
Jordan,JOR,2022,11256.2635,38,151.46
Jordan,JOR,2022,11256.2635,39,147.687
Jordan,JOR,2022,11256.2635,40,143.0445
