"Country","Country_Code","Year","Age","Percentage"
"Morocco","MAR",2015,"32",0.599
"Morocco","MAR",2015,"33",0.616
"Morocco","MAR",2015,"34",0.632
"Morocco","MAR",2015,"35",0.651
"Morocco","MAR",2015,"36",0.675
"Morocco","MAR",2015,"37",0.707
"Morocco","MAR",2015,"38",0.743
"Morocco","MAR",2015,"39",0.779
"Morocco","MAR",2015,"40",0.82
"Morocco","MAR",2015,"41",0.87
"Morocco","MAR",2015,"42",0.932
"Morocco","MAR",2015,"43",1.002
"Morocco","MAR",2015,"44",1.076
"Morocco","MAR",2015,"45",1.158
"Morocco","MAR",2015,"46",1.254
"Morocco","MAR",2015,"47",1.368
"Morocco","MAR",2015,"48",1.495
"Morocco","MAR",2015,"49",1.613
"Morocco","MAR",2015,"50",1.727
"Morocco","MAR",2015,"51",1.859
"Morocco","MAR",2015,"52",2.019
"Morocco","MAR",2015,"53",2.184
"Morocco","MAR",2015,"54",2.32
"Morocco","MAR",2015,"55",2.458
"Morocco","MAR",2015,"56",2.625
"Morocco","MAR",2015,"57",2.807
"Morocco","MAR",2015,"58",2.981
"Morocco","MAR",2015,"59",3.121
"Morocco","MAR",2015,"60",3.238
"Morocco","MAR",2015,"61",3.369
"Morocco","MAR",2015,"62",3.538
"Morocco","MAR",2015,"63",3.693
"Morocco","MAR",2015,"64",3.782
"Morocco","MAR",2015,"65",3.862
"Morocco","MAR",2015,"66",3.948
"Morocco","MAR",2015,"67",4.07
"Morocco","MAR",2015,"68",4.235
"Morocco","MAR",2015,"69",4.342
"Morocco","MAR",2015,"70",4.408
"Morocco","MAR",2015,"71",4.529
"Morocco","MAR",2015,"72",4.773
"Morocco","MAR",2015,"73",4.957
"Morocco","MAR",2015,"74",4.911
"Morocco","MAR",2015,"75",4.848
"Morocco","MAR",2015,"76",4.963
"Morocco","MAR",2015,"77",5.108
"Morocco","MAR",2015,"78",5.08
"Morocco","MAR",2015,"79",4.966
"Morocco","MAR",2015,"80",4.915
"Morocco","MAR",2015,"81",4.865
"Morocco","MAR",2015,"82",4.724
"Morocco","MAR",2015,"83",4.493
"Morocco","MAR",2015,"84",4.177
"Morocco","MAR",2015,"85",3.781
"Morocco","MAR",2015,"86",3.349
"Morocco","MAR",2015,"87",2.889
"Morocco","MAR",2015,"88",2.391
"Morocco","MAR",2015,"89",1.906
"Morocco","MAR",2015,"90",1.481
"Morocco","MAR",2015,"91",1.12
"Morocco","MAR",2015,"92",0.818
"Morocco","MAR",2015,"93",0.577
"Morocco","MAR",2015,"94",0.393
"Morocco","MAR",2015,"95",0.258
"Morocco","MAR",2015,"96",0.163
"Morocco","MAR",2015,"97",0.1
"Morocco","MAR",2015,"98",0.06
"Morocco","MAR",2015,"99",0.036
"Morocco","MAR",2015,"100",0.046
"Morocco","MAR",2016,"0",12.74
"Morocco","MAR",2016,"1",0.725
"Morocco","MAR",2016,"2",0.59
"Morocco","MAR",2016,"3",0.486
"Morocco","MAR",2016,"4",0.404
"Morocco","MAR",2016,"5",0.338
"Morocco","MAR",2016,"6",0.284
"Morocco","MAR",2016,"7",0.242
"Morocco","MAR",2016,"8",0.212
"Morocco","MAR",2016,"9",0.193
"Morocco","MAR",2016,"10",0.182
"Morocco","MAR",2016,"11",0.179
"Morocco","MAR",2016,"12",0.185
"Morocco","MAR",2016,"13",0.201
"Morocco","MAR",2016,"14",0.229
"Morocco","MAR",2016,"15",0.267
"Morocco","MAR",2016,"16",0.308
"Morocco","MAR",2016,"17",0.355
"Morocco","MAR",2016,"18",0.402
"Morocco","MAR",2016,"19",0.438
"Morocco","MAR",2016,"20",0.464
"Morocco","MAR",2016,"21",0.486
"Morocco","MAR",2016,"22",0.502
"Morocco","MAR",2016,"23",0.513
"Morocco","MAR",2016,"24",0.52
"Morocco","MAR",2016,"25",0.523
"Morocco","MAR",2016,"26",0.522
"Morocco","MAR",2016,"27",0.521
"Morocco","MAR",2016,"28",0.529
"Morocco","MAR",2016,"29",0.542
"Morocco","MAR",2016,"30",0.553
"Morocco","MAR",2016,"31",0.564
"Morocco","MAR",2016,"32",0.578
"Morocco","MAR",2016,"33",0.596
"Morocco","MAR",2016,"34",0.617
"Morocco","MAR",2016,"35",0.636
"Morocco","MAR",2016,"36",0.659
"Morocco","MAR",2016,"37",0.686
"Morocco","MAR",2016,"38",0.722
"Morocco","MAR",2016,"39",0.763
"Morocco","MAR",2016,"40",0.806
"Morocco","MAR",2016,"41",0.854
"Morocco","MAR",2016,"42",0.912
"Morocco","MAR",2016,"43",0.984
"Morocco","MAR",2016,"44",1.065
"Morocco","MAR",2016,"45",1.147
"Morocco","MAR",2016,"46",1.236
"Morocco","MAR",2016,"47",1.337
"Morocco","MAR",2016,"48",1.455
"Morocco","MAR",2016,"49",1.585
"Morocco","MAR",2016,"50",1.708
"Morocco","MAR",2016,"51",1.828
"Morocco","MAR",2016,"52",1.971
"Morocco","MAR",2016,"53",2.147
"Morocco","MAR",2016,"54",2.329
"Morocco","MAR",2016,"55",2.48
"Morocco","MAR",2016,"56",2.632
"Morocco","MAR",2016,"57",2.81
"Morocco","MAR",2016,"58",3.003
"Morocco","MAR",2016,"59",3.187
"Morocco","MAR",2016,"60",3.335
"Morocco","MAR",2016,"61",3.463
"Morocco","MAR",2016,"62",3.612
"Morocco","MAR",2016,"63",3.802
"Morocco","MAR",2016,"64",3.977
"Morocco","MAR",2016,"65",4.078
"Morocco","MAR",2016,"66",4.137
"Morocco","MAR",2016,"67",4.196
"Morocco","MAR",2016,"68",4.318
"Morocco","MAR",2016,"69",4.48
"Morocco","MAR",2016,"70",4.578
"Morocco","MAR",2016,"71",4.629
"Morocco","MAR",2016,"72",4.735
"Morocco","MAR",2016,"73",4.968
"Morocco","MAR",2016,"74",5.137
"Morocco","MAR",2016,"75",5.068
"Morocco","MAR",2016,"76",4.98
"Morocco","MAR",2016,"77",5.074
"Morocco","MAR",2016,"78",5.192
"Morocco","MAR",2016,"79",5.127
"Morocco","MAR",2016,"80",4.967
"Morocco","MAR",2016,"81",4.861
"Morocco","MAR",2016,"82",4.748
"Morocco","MAR",2016,"83",4.542
"Morocco","MAR",2016,"84",4.251
"Morocco","MAR",2016,"85",3.885
"Morocco","MAR",2016,"86",3.455
"Morocco","MAR",2016,"87",3.004
"Morocco","MAR",2016,"88",2.54
"Morocco","MAR",2016,"89",2.058
"Morocco","MAR",2016,"90",1.604
"Morocco","MAR",2016,"91",1.216
"Morocco","MAR",2016,"92",0.896
"Morocco","MAR",2016,"93",0.636
"Morocco","MAR",2016,"94",0.436
"Morocco","MAR",2016,"95",0.288
"Morocco","MAR",2016,"96",0.184
"Morocco","MAR",2016,"97",0.112
"Morocco","MAR",2016,"98",0.067
"Morocco","MAR",2016,"99",0.039
"Morocco","MAR",2016,"100",0.049
"Morocco","MAR",2017,"0",12.095
"Morocco","MAR",2017,"1",0.678
"Morocco","MAR",2017,"2",0.55
"Morocco","MAR",2017,"3",0.451
"Morocco","MAR",2017,"4",0.377
"Morocco","MAR",2017,"5",0.318
"Morocco","MAR",2017,"6",0.272
"Morocco","MAR",2017,"7",0.234
"Morocco","MAR",2017,"8",0.205
"Morocco","MAR",2017,"9",0.186
"Morocco","MAR",2017,"10",0.176
"Morocco","MAR",2017,"11",0.174
"Morocco","MAR",2017,"12",0.179
"Morocco","MAR",2017,"13",0.193
"Morocco","MAR",2017,"14",0.217
"Morocco","MAR",2017,"15",0.253
"Morocco","MAR",2017,"16",0.296
"Morocco","MAR",2017,"17",0.338
"Morocco","MAR",2017,"18",0.381
"Morocco","MAR",2017,"19",0.42
"Morocco","MAR",2017,"20",0.445
"Morocco","MAR",2017,"21",0.46
"Morocco","MAR",2017,"22",0.473
"Morocco","MAR",2017,"23",0.483
"Morocco","MAR",2017,"24",0.491
"Morocco","MAR",2017,"25",0.497
"Morocco","MAR",2017,"26",0.502
"Morocco","MAR",2017,"27",0.503
"Morocco","MAR",2017,"28",0.505
"Morocco","MAR",2017,"29",0.516
"Morocco","MAR",2017,"30",0.532
"Morocco","MAR",2017,"31",0.545
"Morocco","MAR",2017,"32",0.559
"Morocco","MAR",2017,"33",0.576
"Morocco","MAR",2017,"34",0.597
"Morocco","MAR",2017,"35",0.62
"Morocco","MAR",2017,"36",0.643
"Morocco","MAR",2017,"37",0.669
"Morocco","MAR",2017,"38",0.7
"Morocco","MAR",2017,"39",0.74
"Morocco","MAR",2017,"40",0.787
"Morocco","MAR",2017,"41",0.837
"Morocco","MAR",2017,"42",0.894
"Morocco","MAR",2017,"43",0.961
"Morocco","MAR",2017,"44",1.043
"Morocco","MAR",2017,"45",1.132
"Morocco","MAR",2017,"46",1.22
"Morocco","MAR",2017,"47",1.313
"Morocco","MAR",2017,"48",1.416
"Morocco","MAR",2017,"49",1.537
"Morocco","MAR",2017,"50",1.671
"Morocco","MAR",2017,"51",1.801
"Morocco","MAR",2017,"52",1.931
"Morocco","MAR",2017,"53",2.088
"Morocco","MAR",2017,"54",2.283
"Morocco","MAR",2017,"55",2.481
"Morocco","MAR",2017,"56",2.644
"Morocco","MAR",2017,"57",2.803
"Morocco","MAR",2017,"58",2.987
"Morocco","MAR",2017,"59",3.184
"Morocco","MAR",2017,"60",3.373
"Morocco","MAR",2017,"61",3.53
"Morocco","MAR",2017,"62",3.671
"Morocco","MAR",2017,"63",3.837
"Morocco","MAR",2017,"64",4.046
"Morocco","MAR",2017,"65",4.238
"Morocco","MAR",2017,"66",4.334
"Morocco","MAR",2017,"67",4.38
"Morocco","MAR",2017,"68",4.433
"Morocco","MAR",2017,"69",4.547
"Morocco","MAR",2017,"70",4.7
"Morocco","MAR",2017,"71",4.783
"Morocco","MAR",2017,"72",4.815
"Morocco","MAR",2017,"73",4.903
"Morocco","MAR",2017,"74",5.122
"Morocco","MAR",2017,"75",5.274
"Morocco","MAR",2017,"76",5.18
"Morocco","MAR",2017,"77",5.067
"Morocco","MAR",2017,"78",5.134
"Morocco","MAR",2017,"79",5.217
"Morocco","MAR",2017,"80",5.106
"Morocco","MAR",2017,"81",4.892
"Morocco","MAR",2017,"82",4.725
"Morocco","MAR",2017,"83",4.547
"Morocco","MAR",2017,"84",4.281
"Morocco","MAR",2017,"85",3.939
"Morocco","MAR",2017,"86",3.538
"Morocco","MAR",2017,"87",3.088
"Morocco","MAR",2017,"88",2.633
"Morocco","MAR",2017,"89",2.18
"Morocco","MAR",2017,"90",1.727
"Morocco","MAR",2017,"91",1.313
"Morocco","MAR",2017,"92",0.969
"Morocco","MAR",2017,"93",0.695
"Morocco","MAR",2017,"94",0.479
"Morocco","MAR",2017,"95",0.319
"Morocco","MAR",2017,"96",0.205
"Morocco","MAR",2017,"97",0.127
"Morocco","MAR",2017,"98",0.075
"Morocco","MAR",2017,"99",0.043
"Morocco","MAR",2017,"100",0.053
"Morocco","MAR",2018,"0",11.497
"Morocco","MAR",2018,"1",0.639
"Morocco","MAR",2018,"2",0.519
"Morocco","MAR",2018,"3",0.424
"Morocco","MAR",2018,"4",0.353
"Morocco","MAR",2018,"5",0.299
"Morocco","MAR",2018,"6",0.258
"Morocco","MAR",2018,"7",0.225
"Morocco","MAR",2018,"8",0.199
"Morocco","MAR",2018,"9",0.181
"Morocco","MAR",2018,"10",0.171
"Morocco","MAR",2018,"11",0.169
"Morocco","MAR",2018,"12",0.174
"Morocco","MAR",2018,"13",0.187
"Morocco","MAR",2018,"14",0.209
"Morocco","MAR",2018,"15",0.24
"Morocco","MAR",2018,"16",0.282
"Morocco","MAR",2018,"17",0.326
"Morocco","MAR",2018,"18",0.364
"Morocco","MAR",2018,"19",0.399
"Morocco","MAR",2018,"20",0.427
"Morocco","MAR",2018,"21",0.441
"Morocco","MAR",2018,"22",0.448
"Morocco","MAR",2018,"23",0.456
"Morocco","MAR",2018,"24",0.463
"Morocco","MAR",2018,"25",0.47
"Morocco","MAR",2018,"26",0.478
"Morocco","MAR",2018,"27",0.484
"Morocco","MAR",2018,"28",0.488
"Morocco","MAR",2018,"29",0.493
"Morocco","MAR",2018,"30",0.507
"Morocco","MAR",2018,"31",0.526
"Morocco","MAR",2018,"32",0.542
"Morocco","MAR",2018,"33",0.559
"Morocco","MAR",2018,"34",0.579
"Morocco","MAR",2018,"35",0.603
"Morocco","MAR",2018,"36",0.63
"Morocco","MAR",2018,"37",0.656
"Morocco","MAR",2018,"38",0.685
"Morocco","MAR",2018,"39",0.722
"Morocco","MAR",2018,"40",0.768
"Morocco","MAR",2018,"41",0.822
"Morocco","MAR",2018,"42",0.881
"Morocco","MAR",2018,"43",0.947
"Morocco","MAR",2018,"44",1.024
"Morocco","MAR",2018,"45",1.115
"Morocco","MAR",2018,"46",1.211
"Morocco","MAR",2018,"47",1.303
"Morocco","MAR",2018,"48",1.398
"Morocco","MAR",2018,"49",1.503
"Morocco","MAR",2018,"50",1.627
"Morocco","MAR",2018,"51",1.77
"Morocco","MAR",2018,"52",1.91
"Morocco","MAR",2018,"53",2.055
"Morocco","MAR",2018,"54",2.23
"Morocco","MAR",2018,"55",2.442
"Morocco","MAR",2018,"56",2.657
"Morocco","MAR",2018,"57",2.829
"Morocco","MAR",2018,"58",2.994
"Morocco","MAR",2018,"59",3.184
"Morocco","MAR",2018,"60",3.389
"Morocco","MAR",2018,"61",3.591
"Morocco","MAR",2018,"62",3.764
"Morocco","MAR",2018,"63",3.925
"Morocco","MAR",2018,"64",4.112
"Morocco","MAR",2018,"65",4.341
"Morocco","MAR",2018,"66",4.528
"Morocco","MAR",2018,"67",4.605
"Morocco","MAR",2018,"68",4.643
"Morocco","MAR",2018,"69",4.685
"Morocco","MAR",2018,"70",4.787
"Morocco","MAR",2018,"71",4.928
"Morocco","MAR",2018,"72",4.992
"Morocco","MAR",2018,"73",5.003
"Morocco","MAR",2018,"74",5.073
"Morocco","MAR",2018,"75",5.277
"Morocco","MAR",2018,"76",5.412
"Morocco","MAR",2018,"77",5.291
"Morocco","MAR",2018,"78",5.148
"Morocco","MAR",2018,"79",5.18
"Morocco","MAR",2018,"80",5.218
"Morocco","MAR",2018,"81",5.051
"Morocco","MAR",2018,"82",4.777
"Morocco","MAR",2018,"83",4.546
"Morocco","MAR",2018,"84",4.306
"Morocco","MAR",2018,"85",3.986
"Morocco","MAR",2018,"86",3.604
"Morocco","MAR",2018,"87",3.178
"Morocco","MAR",2018,"88",2.721
"Morocco","MAR",2018,"89",2.272
"Morocco","MAR",2018,"90",1.839
"Morocco","MAR",2018,"91",1.422
"Morocco","MAR",2018,"92",1.053
"Morocco","MAR",2018,"93",0.757
"Morocco","MAR",2018,"94",0.528
"Morocco","MAR",2018,"95",0.354
"Morocco","MAR",2018,"96",0.229
"Morocco","MAR",2018,"97",0.142
"Morocco","MAR",2018,"98",0.085
"Morocco","MAR",2018,"99",0.049
"Morocco","MAR",2018,"100",0.058
"Morocco","MAR",2019,"0",10.979
"Morocco","MAR",2019,"1",0.605
"Morocco","MAR",2019,"2",0.493
"Morocco","MAR",2019,"3",0.404
"Morocco","MAR",2019,"4",0.335
"Morocco","MAR",2019,"5",0.283
"Morocco","MAR",2019,"6",0.244
"Morocco","MAR",2019,"7",0.215
"Morocco","MAR",2019,"8",0.193
"Morocco","MAR",2019,"9",0.177
"Morocco","MAR",2019,"10",0.167
"Morocco","MAR",2019,"11",0.165
"Morocco","MAR",2019,"12",0.171
"Morocco","MAR",2019,"13",0.184
"Morocco","MAR",2019,"14",0.204
"Morocco","MAR",2019,"15",0.233
"Morocco","MAR",2019,"16",0.269
"Morocco","MAR",2019,"17",0.311
"Morocco","MAR",2019,"18",0.352
"Morocco","MAR",2019,"19",0.382
"Morocco","MAR",2019,"20",0.406
"Morocco","MAR",2019,"21",0.424
"Morocco","MAR",2019,"22",0.43
"Morocco","MAR",2019,"23",0.432
"Morocco","MAR",2019,"24",0.437
"Morocco","MAR",2019,"25",0.444
"Morocco","MAR",2019,"26",0.452
"Morocco","MAR",2019,"27",0.461
"Morocco","MAR",2019,"28",0.471
"Morocco","MAR",2019,"29",0.477
"Morocco","MAR",2019,"30",0.485
"Morocco","MAR",2019,"31",0.502
"Morocco","MAR",2019,"32",0.524
"Morocco","MAR",2019,"33",0.544
"Morocco","MAR",2019,"34",0.564
"Morocco","MAR",2019,"35",0.588
"Morocco","MAR",2019,"36",0.615
"Morocco","MAR",2019,"37",0.645
"Morocco","MAR",2019,"38",0.675
"Morocco","MAR",2019,"39",0.709
"Morocco","MAR",2019,"40",0.752
"Morocco","MAR",2019,"41",0.805
"Morocco","MAR",2019,"42",0.869
"Morocco","MAR",2019,"43",0.937
"Morocco","MAR",2019,"44",1.013
"Morocco","MAR",2019,"45",1.1
"Morocco","MAR",2019,"46",1.198
"Morocco","MAR",2019,"47",1.299
"Morocco","MAR",2019,"48",1.394
"Morocco","MAR",2019,"49",1.491
"Morocco","MAR",2019,"50",1.599
"Morocco","MAR",2019,"51",1.73
"Morocco","MAR",2019,"52",1.885
"Morocco","MAR",2019,"53",2.041
"Morocco","MAR",2019,"54",2.203
"Morocco","MAR",2019,"55",2.396
"Morocco","MAR",2019,"56",2.627
"Morocco","MAR",2019,"57",2.856
"Morocco","MAR",2019,"58",3.037
"Morocco","MAR",2019,"59",3.208
"Morocco","MAR",2019,"60",3.408
"Morocco","MAR",2019,"61",3.631
"Morocco","MAR",2019,"62",3.855
"Morocco","MAR",2019,"63",4.053
"Morocco","MAR",2019,"64",4.237
"Morocco","MAR",2019,"65",4.443
"Morocco","MAR",2019,"66",4.663
"Morocco","MAR",2019,"67",4.827
"Morocco","MAR",2019,"68",4.898
"Morocco","MAR",2019,"69",4.923
"Morocco","MAR",2019,"70",4.948
"Morocco","MAR",2019,"71",5.034
"Morocco","MAR",2019,"72",5.159
"Morocco","MAR",2019,"73",5.204
"Morocco","MAR",2019,"74",5.193
"Morocco","MAR",2019,"75",5.244
"Morocco","MAR",2019,"76",5.434
"Morocco","MAR",2019,"77",5.548
"Morocco","MAR",2019,"78",5.396
"Morocco","MAR",2019,"79",5.214
"Morocco","MAR",2019,"80",5.201
"Morocco","MAR",2019,"81",5.183
"Morocco","MAR",2019,"82",4.953
"Morocco","MAR",2019,"83",4.615
"Morocco","MAR",2019,"84",4.323
"Morocco","MAR",2019,"85",4.027
"Morocco","MAR",2019,"86",3.664
"Morocco","MAR",2019,"87",3.254
"Morocco","MAR",2019,"88",2.814
"Morocco","MAR",2019,"89",2.36
"Morocco","MAR",2019,"90",1.927
"Morocco","MAR",2019,"91",1.523
"Morocco","MAR",2019,"92",1.148
"Morocco","MAR",2019,"93",0.827
"Morocco","MAR",2019,"94",0.578
"Morocco","MAR",2019,"95",0.392
"Morocco","MAR",2019,"96",0.255
"Morocco","MAR",2019,"97",0.16
"Morocco","MAR",2019,"98",0.097
"Morocco","MAR",2019,"99",0.056
"Morocco","MAR",2019,"100",0.066
"Morocco","MAR",2020,"0",10.457
"Morocco","MAR",2020,"1",0.569
"Morocco","MAR",2020,"2",0.467
"Morocco","MAR",2020,"3",0.385
"Morocco","MAR",2020,"4",0.32
"Morocco","MAR",2020,"5",0.268
"Morocco","MAR",2020,"6",0.231
"Morocco","MAR",2020,"7",0.204
"Morocco","MAR",2020,"8",0.184
"Morocco","MAR",2020,"9",0.171
"Morocco","MAR",2020,"10",0.163
"Morocco","MAR",2020,"11",0.161
"Morocco","MAR",2020,"12",0.166
"Morocco","MAR",2020,"13",0.18
"Morocco","MAR",2020,"14",0.2
"Morocco","MAR",2020,"15",0.228
"Morocco","MAR",2020,"16",0.261
"Morocco","MAR",2020,"17",0.298
"Morocco","MAR",2020,"18",0.337
"Morocco","MAR",2020,"19",0.37
"Morocco","MAR",2020,"20",0.389
"Morocco","MAR",2020,"21",0.403
"Morocco","MAR",2020,"22",0.414
"Morocco","MAR",2020,"23",0.41
"Morocco","MAR",2020,"24",0.399
"Morocco","MAR",2020,"25",0.392
"Morocco","MAR",2020,"26",0.389
"Morocco","MAR",2020,"27",0.394
"Morocco","MAR",2020,"28",0.407
"Morocco","MAR",2020,"29",0.422
"Morocco","MAR",2020,"30",0.436
"Morocco","MAR",2020,"31",0.452
"Morocco","MAR",2020,"32",0.477
"Morocco","MAR",2020,"33",0.507
"Morocco","MAR",2020,"34",0.536
"Morocco","MAR",2020,"35",0.566
"Morocco","MAR",2020,"36",0.6
"Morocco","MAR",2020,"37",0.639
"Morocco","MAR",2020,"38",0.683
"Morocco","MAR",2020,"39",0.729
"Morocco","MAR",2020,"40",0.781
"Morocco","MAR",2020,"41",0.844
"Morocco","MAR",2020,"42",0.922
"Morocco","MAR",2020,"43",1.012
"Morocco","MAR",2020,"44",1.109
"Morocco","MAR",2020,"45",1.213
"Morocco","MAR",2020,"46",1.328
"Morocco","MAR",2020,"47",1.454
"Morocco","MAR",2020,"48",1.582
"Morocco","MAR",2020,"49",1.703
"Morocco","MAR",2020,"50",1.83
"Morocco","MAR",2020,"51",1.974
"Morocco","MAR",2020,"52",2.153
"Morocco","MAR",2020,"53",2.366
"Morocco","MAR",2020,"54",2.585
"Morocco","MAR",2020,"55",2.811
"Morocco","MAR",2020,"56",3.074
"Morocco","MAR",2020,"57",3.383
"Morocco","MAR",2020,"58",3.688
"Morocco","MAR",2020,"59",3.938
"Morocco","MAR",2020,"60",4.181
"Morocco","MAR",2020,"61",4.466
"Morocco","MAR",2020,"62",4.783
"Morocco","MAR",2020,"63",5.102
"Morocco","MAR",2020,"64",5.384
"Morocco","MAR",2020,"65",5.633
"Morocco","MAR",2020,"66",5.86
"Morocco","MAR",2020,"67",6.082
"Morocco","MAR",2020,"68",6.258
"Morocco","MAR",2020,"69",6.306
"Morocco","MAR",2020,"70",6.285
"Morocco","MAR",2020,"71",6.249
"Morocco","MAR",2020,"72",6.275
"Morocco","MAR",2020,"73",6.337
"Morocco","MAR",2020,"74",6.301
"Morocco","MAR",2020,"75",6.202
"Morocco","MAR",2020,"76",6.177
"Morocco","MAR",2020,"77",6.307
"Morocco","MAR",2020,"78",6.334
"Morocco","MAR",2020,"79",6.046
"Morocco","MAR",2020,"80",5.729
"Morocco","MAR",2020,"81",5.604
"Morocco","MAR",2020,"82",5.479
"Morocco","MAR",2020,"83",5.21
"Morocco","MAR",2020,"84",4.905
"Morocco","MAR",2020,"85",4.649
"Morocco","MAR",2020,"86",4.357
"Morocco","MAR",2020,"87",3.946
"Morocco","MAR",2020,"88",3.456
"Morocco","MAR",2020,"89",2.935
"Morocco","MAR",2020,"90",2.411
"Morocco","MAR",2020,"91",1.927
"Morocco","MAR",2020,"92",1.491
"Morocco","MAR",2020,"93",1.102
"Morocco","MAR",2020,"94",0.781
"Morocco","MAR",2020,"95",0.537
"Morocco","MAR",2020,"96",0.358
"Morocco","MAR",2020,"97",0.229
"Morocco","MAR",2020,"98",0.142
"Morocco","MAR",2020,"99",0.085
"Morocco","MAR",2020,"100",0.099
"Morocco","MAR",2021,"0",9.924
"Morocco","MAR",2021,"1",0.54
"Morocco","MAR",2021,"2",0.443
"Morocco","MAR",2021,"3",0.366
"Morocco","MAR",2021,"4",0.305
"Morocco","MAR",2021,"5",0.257
"Morocco","MAR",2021,"6",0.22
"Morocco","MAR",2021,"7",0.193
"Morocco","MAR",2021,"8",0.175
"Morocco","MAR",2021,"9",0.163
"Morocco","MAR",2021,"10",0.157
"Morocco","MAR",2021,"11",0.157
"Morocco","MAR",2021,"12",0.162
"Morocco","MAR",2021,"13",0.175
"Morocco","MAR",2021,"14",0.196
"Morocco","MAR",2021,"15",0.224
"Morocco","MAR",2021,"16",0.255
"Morocco","MAR",2021,"17",0.289
"Morocco","MAR",2021,"18",0.323
"Morocco","MAR",2021,"19",0.355
"Morocco","MAR",2021,"20",0.378
"Morocco","MAR",2021,"21",0.388
"Morocco","MAR",2021,"22",0.395
"Morocco","MAR",2021,"23",0.401
"Morocco","MAR",2021,"24",0.402
"Morocco","MAR",2021,"25",0.403
"Morocco","MAR",2021,"26",0.412
"Morocco","MAR",2021,"27",0.424
"Morocco","MAR",2021,"28",0.44
"Morocco","MAR",2021,"29",0.459
"Morocco","MAR",2021,"30",0.48
"Morocco","MAR",2021,"31",0.499
"Morocco","MAR",2021,"32",0.519
"Morocco","MAR",2021,"33",0.55
"Morocco","MAR",2021,"34",0.589
"Morocco","MAR",2021,"35",0.626
"Morocco","MAR",2021,"36",0.664
"Morocco","MAR",2021,"37",0.708
"Morocco","MAR",2021,"38",0.759
"Morocco","MAR",2021,"39",0.817
"Morocco","MAR",2021,"40",0.878
"Morocco","MAR",2021,"41",0.947
"Morocco","MAR",2021,"42",1.029
"Morocco","MAR",2021,"43",1.129
"Morocco","MAR",2021,"44",1.244
"Morocco","MAR",2021,"45",1.363
"Morocco","MAR",2021,"46",1.486
"Morocco","MAR",2021,"47",1.615
"Morocco","MAR",2021,"48",1.752
"Morocco","MAR",2021,"49",1.888
"Morocco","MAR",2021,"50",2.016
"Morocco","MAR",2021,"51",2.149
"Morocco","MAR",2021,"52",2.303
"Morocco","MAR",2021,"53",2.494
"Morocco","MAR",2021,"54",2.719
"Morocco","MAR",2021,"55",2.939
"Morocco","MAR",2021,"56",3.156
"Morocco","MAR",2021,"57",3.404
"Morocco","MAR",2021,"58",3.691
"Morocco","MAR",2021,"59",3.965
"Morocco","MAR",2021,"60",4.172
"Morocco","MAR",2021,"61",4.376
"Morocco","MAR",2021,"62",4.632
"Morocco","MAR",2021,"63",4.932
"Morocco","MAR",2021,"64",5.24
"Morocco","MAR",2021,"65",5.504
"Morocco","MAR",2021,"66",5.718
"Morocco","MAR",2021,"67",5.906
"Morocco","MAR",2021,"68",6.102
"Morocco","MAR",2021,"69",6.246
"Morocco","MAR",2021,"70",6.256
"Morocco","MAR",2021,"71",6.199
"Morocco","MAR",2021,"72",6.138
"Morocco","MAR",2021,"73",6.151
"Morocco","MAR",2021,"74",6.211
"Morocco","MAR",2021,"75",6.176
"Morocco","MAR",2021,"76",6.08
"Morocco","MAR",2021,"77",6.06
"Morocco","MAR",2021,"78",6.196
"Morocco","MAR",2021,"79",6.234
"Morocco","MAR",2021,"80",5.959
"Morocco","MAR",2021,"81",5.643
"Morocco","MAR",2021,"82",5.502
"Morocco","MAR",2021,"83",5.379
"Morocco","MAR",2021,"84",5.062
"Morocco","MAR",2021,"85",4.629
"Morocco","MAR",2021,"86",4.231
"Morocco","MAR",2021,"87",3.818
"Morocco","MAR",2021,"88",3.344
"Morocco","MAR",2021,"89",2.848
"Morocco","MAR",2021,"90",2.356
"Morocco","MAR",2021,"91",1.884
"Morocco","MAR",2021,"92",1.463
"Morocco","MAR",2021,"93",1.098
"Morocco","MAR",2021,"94",0.784
"Morocco","MAR",2021,"95",0.534
"Morocco","MAR",2021,"96",0.352
"Morocco","MAR",2021,"97",0.223
"Morocco","MAR",2021,"98",0.137
"Morocco","MAR",2021,"99",0.08
"Morocco","MAR",2021,"100",0.088
"Morocco","MAR",2022,"0",9.396
"Morocco","MAR",2022,"1",0.507
"Morocco","MAR",2022,"2",0.419
"Morocco","MAR",2022,"3",0.347
"Morocco","MAR",2022,"4",0.29
"Morocco","MAR",2022,"5",0.245
"Morocco","MAR",2022,"6",0.21
"Morocco","MAR",2022,"7",0.183
"Morocco","MAR",2022,"8",0.165
"Morocco","MAR",2022,"9",0.155
"Morocco","MAR",2022,"10",0.15
"Morocco","MAR",2022,"11",0.151
"Morocco","MAR",2022,"12",0.158
"Morocco","MAR",2022,"13",0.171
"Morocco","MAR",2022,"14",0.191
"Morocco","MAR",2022,"15",0.219
"Morocco","MAR",2022,"16",0.251
"Morocco","MAR",2022,"17",0.283
"Morocco","MAR",2022,"18",0.313
"Morocco","MAR",2022,"19",0.339
"Morocco","MAR",2022,"20",0.362
"Morocco","MAR",2022,"21",0.376
"Morocco","MAR",2022,"22",0.379
